DrugName,CIDs,smiles
CHEMBL3348829,5483090,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)CC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C
CHEMBL3348835,73265274,CC1=CC(=CC(=C1)OCC2=CC=C(C=C2)CN3CCC[C@H]3CO)CS(=O)(=O)C4=CC=CC=C4
CHEMBL3348838,73265409,CC1=N[C@@]2([C@@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C
CHEMBL3348841,73265226,CC1=C(SC(=N1)NC(=O)N2CCC[C@@H]2C(=O)N)C3=CSC(=N3)C(C)(C)C
CHEMBL3348843,59428238,CCC[C@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
CHEMBL3348847,12358477,C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)[C@@H](CCC(C)(C)O)O
CHEMBL3348848,46930984,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN4N=CC=[N+]4C3)C(=O)[O-])C(C)O
CHEMBL3348849,73265407,C[C@]12CC[C@@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
CHEMBL3348850,73265252,CCCC[C@@H]1C[C@H](N(C1)C)C(=O)NC([C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)S)O)O)O)[C@H](C)Cl
CHEMBL3348853,73259,CC=CC[C@@H](C)C(=O)[C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C
CHEMBL3348857,50989217,C[C@@H]1OC[C@@H]2[C@H](O1)[C@@H]([C@@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
CHEMBL3348858,11872781,C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC
CHEMBL3348860,73265344,C[C@]12CC[C@H]3[C@H]([C@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
CHEMBL3348869,6335004,CC=CCC=CCCC(=O)[C@@H]1[C@H](O1)C(=O)N
CHEMBL3348870,42552731,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
CHEMBL3348871,73265326,CC1=C(C=C(C=C1)[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F
CHEMBL3348872,656574,CON=C(C1=CSC(=N1)N)C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CN4C=CC(=N)N4CCO)C(=O)O
CHEMBL3348874,73265324,CC[C@@H]1C=C(C[C@@H](C[C@@H]([C@@H]2[C@@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)C(=C[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)C)O)C)OC)OC)C)C
CHEMBL3348877,73265347,C[C@]12CC[C@H]3[C@H]([C@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
CHEMBL3348879,73265197,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@@H]3[C@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
CHEMBL3348881,15068211,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O
CHEMBL3348883,73265304,C1CCN(CC1)[C@@H]2[C@H](C[C@@H]([C@@H]2CCC=CCCC(=O)O)OCC3=CC=C(C=C3)C4=CC=CC=C4)O
CHEMBL3348884,73265413,CC(=O)OCC(=O)[C@@]12[C@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C
CHEMBL3348885,7067829,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
CHEMBL3348886,59652905,CN1C(=O)C[C@@H](NC1=O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@@H]3C(=O)N
CHEMBL3348887,73265230,C[C@@H]1CC[C@@H]2[C@H]1[C@H]([C@@]3(C[C@H]([C@]2(O3)C)OC(=O)CO)C(C)C)OC(=O)C=CC4=CC=CC=C4
CHEMBL3348888,70701134,C[C@@H](C1=CC=CC=C1)NC(=O)C(=CC2=NC(=CC=C2)Br)C#N
CHEMBL3348890,73265352,C[C@@]12[C@@H](C(C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)N(C)C(=O)C9=CC=CC=C9)OC
CHEMBL3348891,67310049,C1CC(=O)O[C@@H](CNC(=O)[C@@H](CC=C1)CC(=O)NCC2=CC=C(C=C2)Cl)C3=CC=CC=C3
CHEMBL3348892,73265286,C[C@]12CC[C@@]34C[C@@]35CC[C@@H](C([C@@H]5[C@H](C[C@H]4[C@@]1(C[C@@H]([C@@H]2[C@@]6(CC[C@@H](O6)C(C)(C)O)C)O)C)O[C@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C)O[C@H]8[C@H]([C@H]([C@@H](CO8)O)O)O
CHEMBL3348894,73265403,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@@H]3C[C@@H]([C@H]5OC(=O)C)[N+]6(CCCCC6)C)C
CHEMBL3348895,73265294,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O
CHEMBL3348899,12047199,C1CCN2C[C@H]3C[C@@H]([C@@H]2C1)C=C4[C@H]3NCCC4
CHEMBL3348900,73265201,COC(=O)C1=CO[C@H]([C@H]2[C@H]1CC=C2CO)O
CHEMBL3348905,73265193,C[C@]12CC[C@@H](C([C@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CCC5[C@@H]4CC(C[C@H]5C(=O)O)(C)C)C)C)(C)C)O
CHEMBL3348910,29985980,CC[C@]12CC[C@H]3[C@H]([C@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
CHEMBL3348914,73265399,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@H]1N4CCCCC4)C)CC[C@]5([C@@H]3C[C@@H]([C@H]5OC(=O)C)[N+]6(CCCCC6)C)C
CHEMBL3348916,73265309,CCOC1[C@@H](CC(=O)O1)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)(C)C)NC(=O)C3=CC(=C(C=C3)N)Cl
CHEMBL3348918,73265282,C[C@@H]1CC[C@H]2[C@]13C[C@H]([C@](O3)(CC2=C)O)C(C)C
CHEMBL3348919,73265379,CC(C)[C@@]12[C@H](O1)[C@H]3[C@@]4(O3)[C@]5(CCC6=C([C@H]5C[C@H]7[C@]4([C@H]2O)O7)COC6=O)C
CHEMBL3348922,73265368,CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)CO
CHEMBL3348924,51885747,CC(=O)N[C@@H]1[C@H](C=C(O[C@@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N
CHEMBL3348925,73265325,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H]([C@H](CC(=O)[C@@H](C=C(C1)C)CC=C)O)C)C(=C[C@@H]4CC[C@@H]([C@@H](C4)OC)O)C)O)C)OC)OC
CHEMBL3348926,73265343,C[C@]12CC[C@@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C
CHEMBL3348927,73265229,CC(=O)O[C@H]1C[C@]2([C@@H](CC[C@@H]2O)C3=C1[C@]4([C@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C
CHEMBL3348928,73265194,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
CHEMBL3348929,73265312,CC(C)(C)[C@@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(=O)O)C#N)NC(=O)C2=CC(=C(C=C2)N)Cl
CHEMBL3348930,73265183,C1[C@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=CBr)CO)O
CHEMBL3348931,73265377,COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)NC(=O)[C@@H](CO)N
CHEMBL3348934,73265401,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@@H]3[C@H]1CC[C@]2(CC#N)O
CHEMBL3348935,73265396,C[C@]12CCC(=O)C=C1[C@@H]3C[C@H]3[C@@H]4[C@H]2CC[C@]5([C@@H]4[C@@H]6C[C@H]6[C@@]57CCC(=O)O7)C
CHEMBL3348941,2304885,C[C@]12CCCC([C@H]1CC[C@@]3([C@@H]2CC(=O)O3)C)(C)C
CHEMBL3348942,73265408,C[C@@H]1CC=CC=CC=CC=C[C@H](C[C@H]2[C@H]([C@H](C[C@](O2)(C[C@H](C[C@H]3[C@H](O3)C=CC(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
CHEMBL3348944,73265198,C1=CC=C(C=C1)C[C@@H](C(=O)NCC2=CC=CC=C2)NC(=O)[C@H]3[C@H](O3)C(=O)NCCC4=CC=C(C=C4)O
CHEMBL3348946,656628,C[C@@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
CHEMBL3348947,7048585,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
CHEMBL3348948,73265288,C[C@@H]1CC[C@@]2([C@@H]([C@@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C)OC1
CHEMBL3348949,73265277,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(CCN(C3)C4COC4)C(=N2)N5CCOC[C@H]5C
CHEMBL3348950,73265302,C[C@@H]1C[C@H]2[C@@H]3C=C(C4=CC5=C(C[C@@]4([C@@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)C=NN5C6=CC=CC=C6)C
CHEMBL3348952,73265290,C[C@]12CCC(=O)C=C1C[C@H]([C@H]3[C@]24[C@H](O4)C[C@]5([C@@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC
CHEMBL3348953,73265281,CCNC(=O)CCCC=CC[C@H]1[C@H](C[C@@H]([C@H]1C=CC(CCC2=CC=CC=C2)O)O)O
CHEMBL3348954,73265415,CC[C@H](C=C[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
CHEMBL3348955,73265316,CCC(=C[C@H](C)CC=CC(=C[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@@H](C)CC(=CC(=O)O)C)O)C)C=C[C@H]1[C@@H](C=CC(=O)O1)C
CHEMBL3348956,73265205,CC(C1=CC=CC2=CC=CC=C21)N[C@H]3CCCC[C@H]3NC(=O)C4=CC=C(C=C4)Cl
CHEMBL3348959,7092625,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C
CHEMBL3348961,73265323,CC(C)CCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@H](C7=C(C(=CC(=C7)O)O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C9=C(C=CC(=C9)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]1C2=CC(=CC(=C2)OC2=C(C=CC(=C2)[C@H](C(=O)N[C@H](CC2=CC(=C(O3)C=C2)Cl)C(=O)N1)N)O)O)O)C(=O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)Cl)CO)O)O
CHEMBL3348966,73330430,C[C@@H]1CC[C@H]2[C@@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@@](O3)(OO4)C)CCC(=O)NC5=CC(=CC=C5)SC)C
CHEMBL3348967,73265402,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C
CHEMBL3348973,73265212,C[C@@H](C1=CC=CC=C1)N=C(NC#N)NC2=CC=CC3=CC=CC=C32
CHEMBL3348974,73265383,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3
CHEMBL3348975,73265287,CCCCC(C)(C)[C@@H](C=C[C@H]1[C@@H](CC(=O)[C@H]1CC=CCCCC(=O)O)O)O
CHEMBL3348980,73265376,C[C@]12CCC([C@@](C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O
CHEMBL3348982,73265411,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@H]2[C@@H]1C)C)C(=O)O
CHEMBL3348985,73265380,C[C@H]1CCC[C@@H]2[C@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@@H]1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C
CHEMBL3348986,73330431,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@@](O3)(OO4)C)CCC(=O)NC5=CC=C(C=C5)F)C
CHEMBL3348987,71729980,C1C[C@@H]([C@@H](C1)C(=O)O)C(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4
CHEMBL3348988,73265317,C[C@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@@H]1CC[C@](O3)(OO4)C)OC)C
CHEMBL3348989,73265357,CCCNC(=O)[C@@H]1[C@@H](O1)C(=O)N[C@@H](C(C)CC)C(=O)N2CCC[C@@H]2C(=O)OC
CHEMBL3348991,73265223,CCCCCCCC(=O)O[C@H]1[C@@H]2C(=C([C@@H]1OC(=O)C(=CC)C)C)[C@H]3[C@]([C@H](C[C@]2(C)OC(=O)C)OC(=O)CCC)([C@](C(=O)O3)(C)O)O
CHEMBL3348995,6325199,C1C=C([C@@H]2[C@H]1C(=CO[C@H]2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)C(=O)O)CO
CHEMBL3348997,73265335,C[C@H]1[C@@H]([C@H]([C@@H](C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)OC4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O
CHEMBL3349002,73265289,CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@@H]2C(=O)N(C)C3=CC=C(C=C3)C(=NO)N
CHEMBL3349004,73265362,C1[C@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC[C@@H]3O)CO)O
CHEMBL3349010,73265412,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@@H]4CC[C@@]5([C@@H](CC[C@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O
CHEMBL3349012,7067809,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
CHEMBL3349014,73265241,CC[C@@H](C)[C@@H]1[C@@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)CC=C([C@H]([C@H](C=CC=C4CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)C)C
CHEMBL3349015,73265292,C[C@@H]1C[C@H]2[C@@H]3C=C(C4=CC5=C(C[C@@]4([C@@H]3[C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)C)C=NN5C6=CC=CC=C6)C
CHEMBL3392636,53316139,CC1=C(NC(=C1C(=O)C2CCCN2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O
CHEMBL3417706,68938909,CC1=C(C(=NN1C)COC2=CC=C(C=C2)N3CCN(CC3)C(=O)C)C4=CC=CC5=C4N(C(=C5CCCOC6=CC=CC7=CC=CC=C76)C(=O)O)CC8=CN=CC=C8
CHEMBL3426805,71311876,CN1C(=CC=C1/C=C/C(=O)NO)/C=C/C(=O)C2=CC(=CC=C2)F
CHEMBL34450,6604957,CC(C)C1=C(NC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)OCCCN(C)CCC4=CC(=C(C=C4)OC)OC
CHEMBL359618,9799942,CS(=O)(=O)C1=CC=C(C=C1)C(CC2CCCC2)C(=O)NC3=NC=CS3
CHEMBL3695811,46846227,CC1=C(N(C2=C1C=C(C=C2)C(=O)N[C@H](C)C3=CC=C(C=C3)[N+](=O)[O-])CC4=CC=C(C=C4)C5=CC=CC=C5C(=O)O)C
CHEMBL3814532,7566371,C1[C@@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@@H](O1)C5=CC6=C(C=C5)OCO6
CHEMBL3856066,73265248,CC1(O[C@@H]2CO[C@@]3([C@@H]([C@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C
CHEMBL3856067,17571905,C[C@H]1[C@H]2[C@@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@H](C)O
CHEMBL387477,35028115,CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CC[C@H]3CC(=O)O)CC4=CC=C(C=C4)Cl)F
CHEMBL3923667,66646767,C[C@H](C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3C=CC4=CN(N=C4)CCO
CHEMBL3972653,91885506,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C4=C(C[C@@H](CCC4)N5CCN(CC5)CCO)C=C3)OC
CHEMBL39740,9849040,CCN(CC)CCCCNC1=NC2=CC(=C(C=C2N=C1C3=CC=C(S3)C4=CC=CS4)Cl)Cl
CHEMBL4062204,118572017,CC1=CC(=C(C(=O)N1)CN2CCC3=C(C=C(C(=C3C2=O)Cl)[C@H](C4COC4)OC)Cl)OC
CHEMBL416657,4519262,CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)[O-])CC3=CC=C(C=C3)Cl.[Na+]
CHEMBL4303286,73265271,C1[C@@H]2CSC(=N[C@]2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)F)N
CHEMBL431383,44315352,CNCC(C(C(C(CO)O)O)O)O.C1=CC2=CC(=NC(=C2N=C1)C3=CC4=NON=C4C=C3)C5=CC=C(C=C5)C(=O)O
CHEMBL492193,908828,CN1CC[C@@]23C=C[C@@H](C[C@H]2OC4=C(C=CC(=C34)C1)OC)O
CHEMBL494027,44573504,CC(C)(CN1C2=C(C=C(C=C2)CN3CCOCC3)N=C1NC(=O)C4=CC=C(S4)C5=CNN=C5)O
CHEMBL502156,25263033,CC1=C(C(=CC=C1)C)NC2=NN(C3=NC(=NC=C23)NC4=CC(=C(C=C4)OCCN5CCCC5)F)CCC(C)(C)OC
CHEMBL574181,11957503,CNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)Cl)NCC4=CC=C(C=C4)I)O)O
CHEMBL75474,11440648,C[C@]12CC[C@@H](CC1=CCC3C2CC[C@]4(C3CC=C4N5C=NC6=CC=CC=C65)C)O
CHIR-124,135399748,C1CN2CCC1[C@@H](C2)NC3=C(C(=O)NC4=C3C=C(C=C4)Cl)C5=NC6=CC=CC=C6N5
CHIR-98014,53396311,C1=CC(=C(C=C1Cl)Cl)C2=NC(=NC=C2N3C=CN=C3)NCCNC4=NC(=C(C=C4)[N+](=O)[O-])N
CHIR-98023,9847557,C1=CC(=C(C=C1Cl)Cl)C2=NC(=NC=C2C3=NC=CN3)NCCNC4=NC=C(C=C4)[N+](=O)[O-]
CHIR-99021,9956119,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N
CHIR-99021 HCl,71295844,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N.Cl
CHLORAMPHENICOL PALMITATE,443382,CCCCCCCCCCCCCCCC(=O)OC[C@H]([C@@H](C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl
CHLOROGENIC ACID,1794427,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O
CHOLINE CHLORIDE,6209,C[N+](C)(C)CCO.[Cl-]
CHZ868,91885989,CC1=C(C=CC2=C1N=C(N2C)NC3=C(C=C(C=C3)F)F)OC4=CC(=NC=C4)NC(=O)C
CI-966,198693,C1CN(CC(=C1)C(=O)O)CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F
CI-988,108187,C[C@@](CC1=CNC2=CC=CC=C21)(C(=O)NC[C@@H](C3=CC=CC=C3)NC(=O)CCC(=O)O)NC(=O)OC4C5CC6CC(C5)CC4C6
CICLOPIROX,2749,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
CILAZAPRIL MONOHYDRATE,56329,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O.O
CINCHONIDINE,101744,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O
CITCO,9600409,C1=CC(=CC=C1C2=C(N3C=CSC3=N2)/C=N/OCC4=CC(=C(C=C4)Cl)Cl)Cl
CLEMASTINE FUMARATE,5281069,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C.C(=C/C(=O)O)\C(=O)O
CLOBETASOL PROPIONATE,32798,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl
CLONIDINE HYDROCHLORIDE,20179,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl
CLORSULON,43231,C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl
CNX-2006,56968072,COC1=C(C=CC(=C1)NC2CN(C2)CCF)NC3=NC=C(C(=N3)NC4=CC(=CC=C4)NC(=O)C=C)C(F)(F)F
CNX-774,59174579,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=CC(=CC=C4)NC(=O)C=C)F
CORTISONE ACETATE,5745,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
CP 346086,9826309,C1CN(CC2=C1C=C(C=C2)NC(=O)C3=CC=CC=C3C4=CC=C(C=C4)C(F)(F)F)CC5=NC=NN5
CP-673451,10158940,COCCOC1=CC2=C(C=C1)N(C=N2)C3=NC4=C(C=CC=C4N5CCC(CC5)N)C=C3
CP-724714,9874913,CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)/C=C/CNC(=O)COC)C
CP-91149,9843900,CN(C)C(=O)[C@@H]([C@H](CC1=CC=CC=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O
CPG-52364,25105690,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=CC(=C(C=C4C(=N3)NCCN5CCOCC5)OC)OC
CPI-1189,151118,CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C
CPI-1205,78320408,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C(N(C3=CC=CC=C32)[C@H](C)C4CCN(CC4)CC(F)(F)F)C)OC
CPI-169 racemate,78357814,CCS(=O)(=O)N1CCC(CC1)C(C)N2C(=C(C3=CC=CC=C32)C(=O)NCC4=C(C=C(NC4=O)C)OC)C
CPI-203,71291068,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)N)C4=CC=C(C=C4)Cl)C
CPI-360,73442743,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C(N(C3=CC=CC=C32)[C@H](C)C4CCOCC4)C)OC
CPI-4203,90442348,CCC1=C(N=C2C(=CNN2C1=O)C#N)C3=CC=CC=C3C
CPI-444,44537963,CC1=CC=C(O1)C2=C3C(=NC(=N2)N)N(N=N3)CC4=NC(=CC=C4)CO[C@H]5CCOC5
CPI-455,78426698,CC(C)C1=C(N=C2C(=CNN2C1=O)C#N)C3=CC=CC=C3
CPI-613,24770514,C1=CC=C(C=C1)CSCCC(CCCCC(=O)O)SCC2=CC=CC=C2
CPI-637,121271792,C[C@@H]1CC(=O)NC2=CC=CC(=C2N1)C3=CC4=C(C=C3)N(N=C4C5=CN(N=C5)C)C
CPI703,121277860,C[C@@H]1CC(=O)NC2=CC=CC(=C2N1)C3=CN(N=C3)C(C)(C)C
